\P\	PurchaseOrderID	RevisionNumber	Status	EmployeeID	VendorID	ShipMethodID	OrderDate	ShipDate	SubTotal	TaxAmt	Freight	TotalDue	ModifiedDate\
V	3153	4	4	258	1604	3	2014-06-02 00:00:00	2014-06-11 00:00:00	1581.93	126.5544	39.5483	1748.0327	2014-06-11 00:00:00
V	3154	4	4	254	1690	5	2014-06-02 00:00:00	2014-06-11 00:00:00	146.286	11.7029	3.6572	161.6461	2014-06-11 00:00:00
V	3155	4	4	257	1566	5	2014-06-02 00:00:00	2014-06-11 00:00:00	102.564	8.2051	2.5641	113.3332	2014-06-11 00:00:00
V	3156	4	4	261	1698	5	2014-06-02 00:00:00	2014-06-11 00:00:00	150.7905	12.0632	3.7698	166.6235	2014-06-11 00:00:00
V	3157	4	4	250	1560	5	2014-06-02 00:00:00	2014-06-11 00:00:00	13669.425	1093.554	341.7356	15104.7146	2014-06-11 00:00:00
V	3158	4	4	253	1692	5	2014-06-02 00:00:00	2014-06-11 00:00:00	16393.23	1311.4584	409.8308	18114.5192	2014-06-11 00:00:00
V	3159	6	4	255	1696	2	2014-06-02 00:00:00	2014-06-11 00:00:00	79204.125	6336.33	1980.1031	87520.5581	2014-06-11 00:00:00
V	3160	4	4	256	1504	1	2014-06-02 00:00:00	2014-06-11 00:00:00	551.88	44.1504	13.797	609.8274	2014-06-11 00:00:00
V	3161	4	4	259	1544	1	2014-06-03 00:00:00	2014-06-12 00:00:00	3176.25	254.1	79.4063	3509.7563	2014-06-12 00:00:00
V	3162	4	4	260	1530	2	2014-06-03 00:00:00	2014-06-12 00:00:00	28072.275	2245.782	701.8069	31019.8639	2014-06-12 00:00:00
V	3163	4	4	258	1508	1	2014-06-03 00:00:00	2014-06-12 00:00:00	1917.3	153.384	47.9325	2118.6165	2014-06-12 00:00:00
V	3164	4	4	254	1694	1	2014-06-03 00:00:00	2014-06-12 00:00:00	4215.75	337.26	105.3938	4658.4038	2014-06-12 00:00:00
V	3165	4	4	252	1624	2	2014-06-03 00:00:00	2014-06-12 00:00:00	28297.5	2263.8	707.4375	31268.7375	2014-06-12 00:00:00
V	3166	4	4	261	1548	2	2014-06-03 00:00:00	2014-06-12 00:00:00	59.9445	4.7956	1.4986	66.2387	2014-06-12 00:00:00
V	3167	4	4	251	1598	4	2014-06-03 00:00:00	2014-06-12 00:00:00	722.61	57.8088	18.0653	798.4841	2014-06-12 00:00:00
V	3168	4	4	253	1658	5	2014-06-03 00:00:00	2014-06-12 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-06-12 00:00:00
V	3169	4	4	255	1536	4	2014-06-03 00:00:00	2014-06-12 00:00:00	592.7985	47.4239	14.82	655.0424	2014-06-12 00:00:00
V	3170	4	4	256	1568	1	2014-06-03 00:00:00	2014-06-12 00:00:00	13825.35	1106.028	345.6338	15277.0118	2014-06-12 00:00:00
V	3171	4	4	259	1648	5	2014-06-03 00:00:00	2014-06-12 00:00:00	142.4115	11.3929	3.5603	157.3647	2014-06-12 00:00:00
V	3172	4	4	260	1646	2	2014-06-03 00:00:00	2014-06-12 00:00:00	28794.15	2303.532	719.8538	31817.5358	2014-06-12 00:00:00
V	3173	4	4	258	1672	4	2014-06-03 00:00:00	2014-06-12 00:00:00	408.555	32.6844	10.2139	451.4533	2014-06-12 00:00:00
V	3174	4	4	254	1600	1	2014-06-03 00:00:00	2014-06-12 00:00:00	1276.275	102.102	31.9069	1410.2839	2014-06-12 00:00:00
V	3175	4	4	257	1522	1	2014-06-03 00:00:00	2014-06-12 00:00:00	2003.925	160.314	50.0981	2214.3371	2014-06-12 00:00:00
V	3176	4	4	261	1570	2	2014-06-03 00:00:00	2014-06-12 00:00:00	50860.425	4068.834	1271.5106	56200.7696	2014-06-12 00:00:00
V	3177	4	4	251	1516	1	2014-06-04 00:00:00	2014-06-13 00:00:00	454.86	36.3888	11.3715	502.6203	2014-06-13 00:00:00
V	3178	4	4	253	1506	5	2014-06-04 00:00:00	2014-06-13 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-06-13 00:00:00
V	3179	4	4	255	1626	2	2014-06-04 00:00:00	2014-06-13 00:00:00	7132.125	570.57	178.3031	7880.9981	2014-06-13 00:00:00
V	3180	4	4	256	1542	2	2014-06-04 00:00:00	2014-06-13 00:00:00	28343.7	2267.496	708.5925	31319.7885	2014-06-13 00:00:00
V	3181	4	4	259	1610	4	2014-06-04 00:00:00	2014-06-13 00:00:00	22516.725	1801.338	562.9181	24880.9811	2014-06-13 00:00:00
V	3182	4	4	260	1638	5	2014-06-04 00:00:00	2014-06-13 00:00:00	34644.225	2771.538	866.1056	38281.8686	2014-06-13 00:00:00
V	3183	4	4	258	1582	5	2014-06-04 00:00:00	2014-06-13 00:00:00	415.3275	33.2262	10.3832	458.9369	2014-06-13 00:00:00
V	3184	4	4	254	1510	5	2014-06-04 00:00:00	2014-06-13 00:00:00	143.0415	11.4433	3.576	158.0608	2014-06-13 00:00:00
V	3185	4	4	257	1526	2	2014-06-04 00:00:00	2014-06-13 00:00:00	28199.325	2255.946	704.9831	31160.2541	2014-06-13 00:00:00
V	3186	5	4	261	1644	1	2014-06-04 00:00:00	2014-06-13 00:00:00	3713.325	297.066	92.8331	4103.2241	2014-06-13 00:00:00
V	3187	4	4	251	1680	5	2014-06-04 00:00:00	2014-06-13 00:00:00	63831.075	5106.486	1595.7769	70533.3379	2014-06-13 00:00:00
V	3188	4	4	253	1584	5	2014-06-04 00:00:00	2014-06-13 00:00:00	16340.31	1307.2248	408.5078	18056.0426	2014-06-13 00:00:00
V	3189	4	4	252	1620	5	2014-06-04 00:00:00	2014-06-13 00:00:00	5711.475	456.918	142.7869	6311.1799	2014-06-13 00:00:00
V	3190	4	4	256	1666	4	2014-06-04 00:00:00	2014-06-13 00:00:00	360.045	28.8036	9.0011	397.8497	2014-06-13 00:00:00
V	3191	4	4	259	1592	2	2014-06-04 00:00:00	2014-06-13 00:00:00	97.965	7.8372	2.4491	108.2513	2014-06-13 00:00:00
V	3192	4	4	260	1618	4	2014-06-04 00:00:00	2014-06-13 00:00:00	114.471	9.1577	2.8618	126.4905	2014-06-13 00:00:00
V	3193	4	4	258	1612	4	2014-06-05 00:00:00	2014-06-14 00:00:00	132.6465	10.6117	3.3162	146.5744	2014-06-14 00:00:00
V	3194	4	4	254	1586	5	2014-06-05 00:00:00	2014-06-14 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-06-14 00:00:00
V	3195	4	4	257	1500	1	2014-06-05 00:00:00	2014-06-14 00:00:00	418.95	33.516	10.4738	462.9398	2014-06-14 00:00:00
V	3196	4	4	261	1656	4	2014-06-05 00:00:00	2014-06-14 00:00:00	525.7665	42.0613	13.1442	580.972	2014-06-14 00:00:00
V	3197	4	4	251	1572	1	2014-06-05 00:00:00	2014-06-14 00:00:00	461.79	36.9432	11.5448	510.278	2014-06-14 00:00:00
V	3198	4	4	253	1562	4	2014-06-05 00:00:00	2014-06-14 00:00:00	481.887	38.551	12.0472	532.4852	2014-06-14 00:00:00
V	3199	4	4	255	1662	2	2014-06-05 00:00:00	2014-06-14 00:00:00	37.0755	2.966	0.9269	40.9684	2014-06-14 00:00:00
V	3200	4	4	252	1682	4	2014-06-05 00:00:00	2014-06-14 00:00:00	21558.075	1724.646	538.9519	23821.6729	2014-06-14 00:00:00
V	3201	4	4	259	1686	4	2014-06-05 00:00:00	2014-06-14 00:00:00	475.6815	38.0545	11.892	525.628	2014-06-14 00:00:00
V	3202	4	4	260	1684	5	2014-06-05 00:00:00	2014-06-14 00:00:00	41048.7	3283.896	1026.2175	45358.8135	2014-06-14 00:00:00
V	3203	4	4	258	1534	5	2014-06-05 00:00:00	2014-06-14 00:00:00	416.745	33.3396	10.4186	460.5032	2014-06-14 00:00:00
V	3204	4	3	250	1614	5	2014-06-05 00:00:00	2014-06-14 00:00:00	279.153	22.3322	6.9788	308.464	2014-06-14 00:00:00
V	3205	4	4	257	1588	5	2014-06-05 00:00:00	2014-06-14 00:00:00	40471.2	3237.696	1011.78	44720.676	2014-06-14 00:00:00
V	3206	4	4	261	1622	4	2014-06-05 00:00:00	2014-06-14 00:00:00	389.655	31.1724	9.7414	430.5688	2014-06-14 00:00:00
V	3207	4	4	251	1632	5	2014-06-05 00:00:00	2014-06-14 00:00:00	62092.8	4967.424	1552.32	68612.544	2014-06-14 00:00:00
V	3208	4	4	253	1608	5	2014-06-05 00:00:00	2014-06-14 00:00:00	5948.25	475.86	148.7063	6572.8163	2014-06-14 00:00:00
V	3209	4	4	255	1576	5	2014-06-06 00:00:00	2014-06-15 00:00:00	91117.95	7289.436	2277.9488	100685.3348	2014-06-15 00:00:00
V	3210	4	4	256	1590	1	2014-06-06 00:00:00	2014-06-15 00:00:00	525	42	13.125	580.125	2014-06-15 00:00:00
V	3211	4	4	259	1514	3	2014-06-06 00:00:00	2014-06-15 00:00:00	1721.79	137.7432	43.0448	1902.578	2014-06-15 00:00:00
V	3212	4	4	260	1498	4	2014-06-06 00:00:00	2014-06-15 00:00:00	26455.275	2116.422	661.3819	29233.0789	2014-06-15 00:00:00
V	3213	4	4	258	1674	2	2014-06-06 00:00:00	2014-06-15 00:00:00	944.37	75.5496	23.6093	1043.5289	2014-06-15 00:00:00
V	3214	4	4	254	1652	4	2014-06-06 00:00:00	2014-06-15 00:00:00	44594.55	3567.564	1114.8638	49276.9778	2014-06-15 00:00:00
V	3215	4	4	257	1578	3	2014-06-06 00:00:00	2014-06-15 00:00:00	62843.55	5027.484	1571.0888	69442.1228	2014-06-15 00:00:00
V	3216	4	4	261	1538	5	2014-06-06 00:00:00	2014-06-15 00:00:00	37843.575	3027.486	946.0894	41817.1504	2014-06-15 00:00:00
V	3217	5	4	251	1556	4	2014-06-06 00:00:00	2014-06-15 00:00:00	25531.275	2042.502	638.2819	28212.0589	2014-06-15 00:00:00
V	3218	4	4	253	1554	5	2014-06-06 00:00:00	2014-06-15 00:00:00	694.1655	55.5332	17.3541	767.0528	2014-06-15 00:00:00
V	3219	4	4	255	1688	4	2014-06-06 00:00:00	2014-06-15 00:00:00	125.748	10.0598	3.1437	138.9515	2014-06-15 00:00:00
V	3220	7	4	256	1580	5	2014-06-06 00:00:00	2014-06-15 00:00:00	150.7905	12.0632	3.7698	166.6235	2014-06-15 00:00:00
V	3221	4	4	259	1496	4	2014-06-06 00:00:00	2014-06-15 00:00:00	503.0865	40.2469	12.5772	555.9106	2014-06-15 00:00:00
V	3222	4	4	250	1494	2	2014-06-06 00:00:00	2014-06-15 00:00:00	8847.3	707.784	221.1825	9776.2665	2014-06-15 00:00:00
V	3223	4	4	258	1650	5	2014-06-06 00:00:00	2014-06-15 00:00:00	171.0765	13.6861	4.2769	189.0395	2014-06-15 00:00:00
V	3224	4	4	254	1654	4	2014-06-06 00:00:00	2014-06-15 00:00:00	20397.3	1631.784	509.9325	22539.0165	2014-06-15 00:00:00
V	3225	4	4	257	1664	3	2014-06-07 00:00:00	2014-06-16 00:00:00	14628.075	1170.246	365.7019	16164.0229	2014-06-16 00:00:00
V	3226	4	4	261	1678	3	2014-06-07 00:00:00	2014-06-16 00:00:00	58685.55	4694.844	1467.1388	64847.5328	2014-06-16 00:00:00
V	3227	4	4	251	1616	5	2014-06-07 00:00:00	2014-06-16 00:00:00	773.01	61.8408	19.3253	854.1761	2014-06-16 00:00:00
V	3228	4	4	253	1492	5	2014-06-07 00:00:00	2014-06-16 00:00:00	694.1655	55.5332	17.3541	767.0528	2014-06-16 00:00:00
V	3229	4	4	255	1602	5	2014-06-07 00:00:00	2014-06-16 00:00:00	1796.0355	143.6828	44.9009	1984.6192	2014-06-16 00:00:00
V	3230	4	4	256	1540	5	2014-06-07 00:00:00	2014-06-16 00:00:00	416.745	33.3396	10.4186	460.5032	2014-06-16 00:00:00
V	3231	6	4	259	1628	5	2014-06-07 00:00:00	2014-06-16 00:00:00	34644.225	2771.538	866.1056	38281.8686	2014-06-16 00:00:00
V	3232	4	4	260	1604	4	2014-06-07 00:00:00	2014-06-16 00:00:00	257.5755	20.606	6.4394	284.6209	2014-06-16 00:00:00
V	3233	4	4	250	1690	5	2014-06-09 00:00:00	2014-06-18 00:00:00	146.286	11.7029	3.6572	161.6461	2014-06-18 00:00:00
V	3234	4	4	254	1566	5	2014-06-09 00:00:00	2014-06-18 00:00:00	102.564	8.2051	2.5641	113.3332	2014-06-18 00:00:00
V	3235	4	4	257	1698	5	2014-06-09 00:00:00	2014-06-18 00:00:00	150.7905	12.0632	3.7698	166.6235	2014-06-18 00:00:00
V	3236	4	4	261	1560	5	2014-06-09 00:00:00	2014-06-18 00:00:00	13669.425	1093.554	341.7356	15104.7146	2014-06-18 00:00:00
V	3237	4	4	251	1692	5	2014-06-09 00:00:00	2014-06-18 00:00:00	16393.23	1311.4584	409.8308	18114.5192	2014-06-18 00:00:00
V	3238	4	4	253	1696	4	2014-06-09 00:00:00	2014-06-18 00:00:00	22516.725	1801.338	562.9181	24880.9811	2014-06-18 00:00:00
V	3239	4	4	255	1504	1	2014-06-09 00:00:00	2014-06-18 00:00:00	551.88	44.1504	13.797	609.8274	2014-06-18 00:00:00
V	3240	4	4	256	1544	1	2014-06-09 00:00:00	2014-06-18 00:00:00	6987.75	559.02	174.6938	7721.4638	2014-06-18 00:00:00
V	3241	4	4	259	1530	2	2014-06-09 00:00:00	2014-06-18 00:00:00	28072.275	2245.782	701.8069	31019.8639	2014-06-18 00:00:00
V	3242	6	4	260	1508	1	2014-06-09 00:00:00	2014-06-18 00:00:00	35394.975	2831.598	884.8744	39111.4474	2014-06-18 00:00:00
V	3243	4	4	258	1694	1	2014-06-09 00:00:00	2014-06-18 00:00:00	3407.25	272.58	85.1813	3765.0113	2014-06-18 00:00:00
V	3244	5	4	254	1624	2	2014-06-09 00:00:00	2014-06-18 00:00:00	28297.5	2263.8	707.4375	31268.7375	2014-06-18 00:00:00
V	3245	4	4	257	1548	2	2014-06-09 00:00:00	2014-06-18 00:00:00	59.9445	4.7956	1.4986	66.2387	2014-06-18 00:00:00
V	3246	4	4	261	1598	4	2014-06-09 00:00:00	2014-06-18 00:00:00	332.955	26.6364	8.3239	367.9153	2014-06-18 00:00:00
V	3247	4	4	251	1658	5	2014-06-09 00:00:00	2014-06-18 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-06-18 00:00:00
V	3248	4	4	253	1536	4	2014-06-09 00:00:00	2014-06-18 00:00:00	544.572	43.5658	13.6143	601.7521	2014-06-18 00:00:00
V	3249	4	4	255	1568	2	2014-06-10 00:00:00	2014-06-19 00:00:00	36405.6	2912.448	910.14	40228.188	2014-06-19 00:00:00
V	3250	4	4	256	1648	5	2014-06-10 00:00:00	2014-06-19 00:00:00	142.4115	11.3929	3.5603	157.3647	2014-06-19 00:00:00
V	3251	4	4	252	1646	5	2014-06-10 00:00:00	2014-06-19 00:00:00	19236.525	1538.922	480.9131	21256.3601	2014-06-19 00:00:00
V	3252	4	4	260	1672	4	2014-06-10 00:00:00	2014-06-19 00:00:00	253.323	20.2658	6.3331	279.9219	2014-06-19 00:00:00
V	3253	4	4	258	1600	1	2014-06-10 00:00:00	2014-06-19 00:00:00	1276.275	102.102	31.9069	1410.2839	2014-06-19 00:00:00
V	3254	4	4	254	1522	1	2014-06-10 00:00:00	2014-06-19 00:00:00	2003.925	160.314	50.0981	2214.3371	2014-06-19 00:00:00
V	3255	4	4	257	1570	2	2014-06-10 00:00:00	2014-06-19 00:00:00	50860.425	4068.834	1271.5106	56200.7696	2014-06-19 00:00:00
V	3256	4	4	261	1516	1	2014-06-10 00:00:00	2014-06-19 00:00:00	454.86	36.3888	11.3715	502.6203	2014-06-19 00:00:00
V	3257	4	4	250	1506	5	2014-06-10 00:00:00	2014-06-19 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-06-19 00:00:00
V	3258	4	4	253	1626	2	2014-06-10 00:00:00	2014-06-19 00:00:00	7132.125	570.57	178.3031	7880.9981	2014-06-19 00:00:00
V	3259	4	4	255	1542	2	2014-06-10 00:00:00	2014-06-19 00:00:00	28343.7	2267.496	708.5925	31319.7885	2014-06-19 00:00:00
V	3260	4	4	256	1610	4	2014-06-10 00:00:00	2014-06-19 00:00:00	22516.725	1801.338	562.9181	24880.9811	2014-06-19 00:00:00
V	3261	4	4	259	1638	5	2014-06-10 00:00:00	2014-06-19 00:00:00	34644.225	2771.538	866.1056	38281.8686	2014-06-19 00:00:00
V	3262	4	4	260	1582	5	2014-06-10 00:00:00	2014-06-19 00:00:00	272.7585	21.8207	6.819	301.3982	2014-06-19 00:00:00
V	3263	4	4	258	1510	5	2014-06-10 00:00:00	2014-06-19 00:00:00	143.0415	11.4433	3.576	158.0608	2014-06-19 00:00:00
V	3264	4	4	254	1526	2	2014-06-10 00:00:00	2014-06-19 00:00:00	28199.325	2255.946	704.9831	31160.2541	2014-06-19 00:00:00
V	3265	4	4	252	1644	1	2014-06-11 00:00:00	2014-06-20 00:00:00	3713.325	297.066	92.8331	4103.2241	2014-06-20 00:00:00
V	3266	4	4	261	1680	5	2014-06-11 00:00:00	2014-06-20 00:00:00	63831.075	5106.486	1595.7769	70533.3379	2014-06-20 00:00:00
V	3267	4	4	251	1584	5	2014-06-11 00:00:00	2014-06-20 00:00:00	16340.31	1307.2248	408.5078	18056.0426	2014-06-20 00:00:00
V	3268	4	4	253	1620	5	2014-06-11 00:00:00	2014-06-20 00:00:00	5711.475	456.918	142.7869	6311.1799	2014-06-20 00:00:00
V	3269	4	4	255	1666	4	2014-06-11 00:00:00	2014-06-20 00:00:00	235.9035	18.8723	5.8976	260.6734	2014-06-20 00:00:00
V	3270	4	4	256	1592	2	2014-06-11 00:00:00	2014-06-20 00:00:00	97.965	7.8372	2.4491	108.2513	2014-06-20 00:00:00
V	3271	4	4	259	1618	4	2014-06-11 00:00:00	2014-06-20 00:00:00	114.471	9.1577	2.8618	126.4905	2014-06-20 00:00:00
V	3272	4	4	260	1612	4	2014-06-11 00:00:00	2014-06-20 00:00:00	132.6465	10.6117	3.3162	146.5744	2014-06-20 00:00:00
V	3273	4	4	258	1586	5	2014-06-11 00:00:00	2014-06-20 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-06-20 00:00:00
V	3274	4	4	254	1500	1	2014-06-11 00:00:00	2014-06-20 00:00:00	418.95	33.516	10.4738	462.9398	2014-06-20 00:00:00
V	3275	4	4	257	1656	4	2014-06-11 00:00:00	2014-06-20 00:00:00	3413.2455	273.0596	85.3311	3771.6362	2014-06-20 00:00:00
V	3276	4	4	261	1572	1	2014-06-11 00:00:00	2014-06-20 00:00:00	461.79	36.9432	11.5448	510.278	2014-06-20 00:00:00
V	3277	4	4	251	1562	4	2014-06-11 00:00:00	2014-06-20 00:00:00	760.41	60.8328	19.0103	840.2531	2014-06-20 00:00:00
V	3278	4	4	253	1662	2	2014-06-11 00:00:00	2014-06-20 00:00:00	37.0755	2.966	0.9269	40.9684	2014-06-20 00:00:00
V	3279	6	4	255	1682	4	2014-06-11 00:00:00	2014-06-20 00:00:00	21558.075	1724.646	538.9519	23821.6729	2014-06-20 00:00:00
V	3280	4	4	256	1686	4	2014-06-11 00:00:00	2014-06-20 00:00:00	422.1	33.768	10.5525	466.4205	2014-06-20 00:00:00
V	3281	4	4	259	1684	4	2014-06-12 00:00:00	2014-06-21 00:00:00	45172.05	3613.764	1129.3013	49915.1153	2014-06-21 00:00:00
V	3282	4	4	260	1534	5	2014-06-12 00:00:00	2014-06-21 00:00:00	273.7035	21.8963	6.8426	302.4424	2014-06-21 00:00:00
V	3283	4	4	258	1614	5	2014-06-12 00:00:00	2014-06-21 00:00:00	415.8	33.264	10.395	459.459	2014-06-21 00:00:00
V	3284	4	4	254	1588	5	2014-06-12 00:00:00	2014-06-21 00:00:00	40471.2	3237.696	1011.78	44720.676	2014-06-21 00:00:00
V	3285	4	4	257	1622	5	2014-06-12 00:00:00	2014-06-21 00:00:00	1225.665	98.0532	30.6416	1354.3598	2014-06-21 00:00:00
V	3286	4	4	261	1632	5	2014-06-12 00:00:00	2014-06-21 00:00:00	62092.8	4967.424	1552.32	68612.544	2014-06-21 00:00:00
V	3287	4	4	251	1608	5	2014-06-12 00:00:00	2014-06-21 00:00:00	5948.25	475.86	148.7063	6572.8163	2014-06-21 00:00:00
V	3288	4	4	253	1576	5	2014-06-12 00:00:00	2014-06-21 00:00:00	91117.95	7289.436	2277.9488	100685.3348	2014-06-21 00:00:00
V	3289	4	4	252	1590	1	2014-06-12 00:00:00	2014-06-21 00:00:00	525	42	13.125	580.125	2014-06-21 00:00:00
V	3290	4	4	256	1514	5	2014-06-12 00:00:00	2014-06-21 00:00:00	2003.6835	160.2947	50.0921	2214.0703	2014-06-21 00:00:00
V	3291	4	4	259	1498	4	2014-06-12 00:00:00	2014-06-21 00:00:00	26455.275	2116.422	661.3819	29233.0789	2014-06-21 00:00:00
V	3292	4	4	260	1674	2	2014-06-12 00:00:00	2014-06-21 00:00:00	944.37	75.5496	23.6093	1043.5289	2014-06-21 00:00:00
V	3293	4	4	258	1652	1	2014-06-12 00:00:00	2014-06-21 00:00:00	6993.525	559.482	174.8381	7727.8451	2014-06-21 00:00:00
V	3294	4	4	254	1578	3	2014-06-12 00:00:00	2014-06-21 00:00:00	36122.625	2889.81	903.0656	39915.5006	2014-06-21 00:00:00
V	3295	4	4	257	1538	5	2014-06-12 00:00:00	2014-06-21 00:00:00	37843.575	3027.486	946.0894	41817.1504	2014-06-21 00:00:00
V	3296	4	4	261	1556	4	2014-06-12 00:00:00	2014-06-21 00:00:00	25531.275	2042.502	638.2819	28212.0589	2014-06-21 00:00:00
V	3297	4	4	251	1554	5	2014-06-13 00:00:00	2014-06-22 00:00:00	773.955	61.9164	19.3489	855.2203	2014-06-22 00:00:00
V	3298	4	4	253	1688	4	2014-06-13 00:00:00	2014-06-22 00:00:00	125.748	10.0598	3.1437	138.9515	2014-06-22 00:00:00
V	3299	4	4	255	1580	5	2014-06-13 00:00:00	2014-06-22 00:00:00	150.7905	12.0632	3.7698	166.6235	2014-06-22 00:00:00
V	3300	4	4	252	1496	4	2014-06-13 00:00:00	2014-06-22 00:00:00	360.045	28.8036	9.0011	397.8497	2014-06-22 00:00:00
V	3301	4	4	259	1494	2	2014-06-13 00:00:00	2014-06-22 00:00:00	8847.3	707.784	221.1825	9776.2665	2014-06-22 00:00:00
V	3302	4	4	260	1650	5	2014-06-13 00:00:00	2014-06-22 00:00:00	171.0765	13.6861	4.2769	189.0395	2014-06-22 00:00:00
V	3303	4	4	258	1654	4	2014-06-13 00:00:00	2014-06-22 00:00:00	20397.3	1631.784	509.9325	22539.0165	2014-06-22 00:00:00
V	3304	4	3	250	1664	3	2014-06-13 00:00:00	2014-06-22 00:00:00	14628.075	1170.246	365.7019	16164.0229	2014-06-22 00:00:00
V	3305	4	4	257	1678	3	2014-06-13 00:00:00	2014-06-22 00:00:00	58685.55	4694.844	1467.1388	64847.5328	2014-06-22 00:00:00
V	3306	4	4	261	1616	4	2014-06-13 00:00:00	2014-06-22 00:00:00	481.887	38.551	12.0472	532.4852	2014-06-22 00:00:00
V	3307	4	4	251	1492	5	2014-06-13 00:00:00	2014-06-22 00:00:00	773.955	61.9164	19.3489	855.2203	2014-06-22 00:00:00
V	3308	4	4	253	1602	5	2014-06-13 00:00:00	2014-06-22 00:00:00	1796.0355	143.6828	44.9009	1984.6192	2014-06-22 00:00:00
V	3309	5	4	255	1540	5	2014-06-13 00:00:00	2014-06-22 00:00:00	658.9485	52.7159	16.4737	728.1381	2014-06-22 00:00:00
V	3310	4	4	256	1628	5	2014-06-13 00:00:00	2014-06-22 00:00:00	34644.225	2771.538	866.1056	38281.8686	2014-06-22 00:00:00
V	3311	4	4	259	1604	3	2014-06-13 00:00:00	2014-06-22 00:00:00	1581.93	126.5544	39.5483	1748.0327	2014-06-22 00:00:00
V	3312	4	4	260	1690	5	2014-06-13 00:00:00	2014-06-22 00:00:00	146.286	11.7029	3.6572	161.6461	2014-06-22 00:00:00
V	3313	4	4	258	1566	5	2014-06-16 00:00:00	2014-06-25 00:00:00	102.564	8.2051	2.5641	113.3332	2014-06-25 00:00:00
V	3314	4	4	254	1698	5	2014-06-16 00:00:00	2014-06-25 00:00:00	150.7905	12.0632	3.7698	166.6235	2014-06-25 00:00:00
V	3315	4	4	257	1560	5	2014-06-16 00:00:00	2014-06-25 00:00:00	13669.425	1093.554	341.7356	15104.7146	2014-06-25 00:00:00
V	3316	4	4	261	1692	5	2014-06-16 00:00:00	2014-06-25 00:00:00	13458.69	1076.6952	336.4673	14871.8525	2014-06-25 00:00:00
V	3317	4	4	251	1696	2	2014-06-16 00:00:00	2014-06-25 00:00:00	101720.85	8137.668	2543.0213	112401.5393	2014-06-25 00:00:00
V	3318	4	4	253	1504	1	2014-06-16 00:00:00	2014-06-25 00:00:00	551.88	44.1504	13.797	609.8274	2014-06-25 00:00:00
V	3319	4	4	255	1544	1	2014-06-16 00:00:00	2014-06-25 00:00:00	6987.75	559.02	174.6938	7721.4638	2014-06-25 00:00:00
V	3320	5	4	256	1530	2	2014-06-16 00:00:00	2014-06-25 00:00:00	28072.275	2245.782	701.8069	31019.8639	2014-06-25 00:00:00
V	3321	4	4	259	1508	1	2014-06-16 00:00:00	2014-06-25 00:00:00	1917.3	153.384	47.9325	2118.6165	2014-06-25 00:00:00
V	3322	4	4	250	1694	1	2014-06-16 00:00:00	2014-06-25 00:00:00	4215.75	337.26	105.3938	4658.4038	2014-06-25 00:00:00
V	3323	4	4	258	1624	2	2014-06-16 00:00:00	2014-06-25 00:00:00	28297.5	2263.8	707.4375	31268.7375	2014-06-25 00:00:00
V	3324	4	4	254	1548	2	2014-06-16 00:00:00	2014-06-25 00:00:00	59.9445	4.7956	1.4986	66.2387	2014-06-25 00:00:00
V	3325	4	4	257	1598	4	2014-06-16 00:00:00	2014-06-25 00:00:00	1055.565	84.4452	26.3891	1166.3993	2014-06-25 00:00:00
V	3326	4	4	261	1658	5	2014-06-16 00:00:00	2014-06-25 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-06-25 00:00:00
V	3327	4	4	251	1536	4	2014-06-16 00:00:00	2014-06-25 00:00:00	722.4525	57.7962	18.0613	798.31	2014-06-25 00:00:00
V	3328	4	4	253	1568	2	2014-06-16 00:00:00	2014-06-25 00:00:00	24318.525	1945.482	607.9631	26871.9701	2014-06-25 00:00:00
V	3329	4	4	255	1648	5	2014-06-17 00:00:00	2014-06-26 00:00:00	142.4115	11.3929	3.5603	157.3647	2014-06-26 00:00:00
V	3330	4	4	256	1646	2	2014-06-17 00:00:00	2014-06-26 00:00:00	48030.675	3842.454	1200.7669	53073.8959	2014-06-26 00:00:00
V	3331	5	4	259	1672	2	2014-06-17 00:00:00	2014-06-26 00:00:00	50860.425	4068.834	1271.5106	56200.7696	2014-06-26 00:00:00
V	3332	4	4	260	1600	1	2014-06-17 00:00:00	2014-06-26 00:00:00	1276.275	102.102	31.9069	1410.2839	2014-06-26 00:00:00
V	3333	4	4	250	1522	1	2014-06-17 00:00:00	2014-06-26 00:00:00	2003.925	160.314	50.0981	2214.3371	2014-06-26 00:00:00
V	3334	4	4	254	1570	2	2014-06-17 00:00:00	2014-06-26 00:00:00	28343.7	2267.496	708.5925	31319.7885	2014-06-26 00:00:00
V	3335	4	4	257	1516	1	2014-06-17 00:00:00	2014-06-26 00:00:00	454.86	36.3888	11.3715	502.6203	2014-06-26 00:00:00
V	3336	4	4	261	1506	5	2014-06-17 00:00:00	2014-06-26 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-06-26 00:00:00
V	3337	4	4	251	1626	2	2014-06-17 00:00:00	2014-06-26 00:00:00	7132.125	570.57	178.3031	7880.9981	2014-06-26 00:00:00
